review_id,sentences_ids,sentences_texts,sentences_opinions
1004293,id_1,"We, there were four of us, arrived at noon - the place was empty - and the staff acted like we were imposing on them and they were very rude.",staff negative
1662726,id_1,"A gentleman, maybe the manager, came to our table, and without so much as a smile or greeting asked for our order.",gentleman negative
527109,id_2,"The anti-pasta was excellent, especially the calamari, as were the filling pasta mains.",anti-pasta positive <sep> calamari positive <sep> pasta mains positive
1086478,id_3,"The kitchen however, is almost always slow.",kitchen negative
EVPK#10,id_0,Super YUMMY Pizza!,Pizza positive
1626564,id_4,Love YUKA.,YUKA positive
426930,id_0,Authentic Taiwanese food that's cheap... what more could you ask for?,Taiwanese food positive
498657,id_2,"The rest of the dim sum, though pricey by Chinatown standards, is worth it.",dim sum negative <sep> dim sum positive
P#9,id_2,"The drinks are great, especially when made by Raymond.",drinks positive <sep> Raymond positive
475512,id_3,If you like your music blasted and the system isnt that great and if you want to pay at least 100 dollar bottle minimun then you'll love it here.,bottle minimun negative <sep> music negative
541532,id_1,Service was very prompt but slightly rushed.,Service positive <sep> Service negative
1623276,id_2,This is a nice restaurant if you are looking for a good place to host an intimate dinner meeting with business associates.,restaurant positive
DBG#2,id_3,I have never been so disgusted by both food an service.,food negative <sep> service negative
FF#6,id_8,"I was shocked that my friends wanted to stay after the waitress said, ""can I help you"" and ""how many are in your party.""",waitress negative
1723402,id_0,love the food.,food positive
1340075,id_6,This place is always very crowded and popular.,place positive
505535,id_1,"the pad se ew chicken was delicious, however the pad thai was far too oily.",pad se ew chicken positive <sep> pad thai negative
P#9,id_5,"quacamole at pacifico is yummy, as are the wings with chimmichuri.",quacamole positive <sep> wings with chimmichuri positive
1573534,id_0,First of all Dal Bukhara Rocks.,Dal Bukhara positive
470488,id_4,"Furthermore, the rice had no seasoning, so the sushi was bland and disgusting.",rice negative <sep> sushi negative
1086478,id_2,"The service varys from day to day- sometimes they're very nice, and sometimes not.",service negative
1710746,id_6,I had a huge pastrami sandwich on a roll.,pastrami sandwich on a roll neutral
626269,id_1,The best pad thai i've ever had.,pad thai positive
444818,id_1,"The atmosphere is unheralded, the service impecible, and the food magnificant.",atmosphere positive <sep> service positive <sep> food positive
519425,id_4,The place itself is beautiful the bar scene seems to be happening.,place positive <sep> bar scene positive
TR#8,id_5,Food was OK.,Food neutral
FF#3,id_25,THIS STAFF SHOULD BE FIRED.,STAFF negative
1347423,id_0,I recently went to this restaurant with some co-workers for lunch and had an amazing time.,restaurant positive
1297844,id_2,The bagel was huge.,bagel positive
1016296,id_5,I/we will never go back to this place again.,place negative
1626564,id_0,LLOOVVE THIS PLACE.,PLACE positive
426805,id_1,Wonderful strawberry daiquiries as well!,strawberry daiquiries positive
461928,id_1,The pizza is delicious and the proprietor is one of the nicest in NYC.,pizza positive <sep> proprietor positive
1706644,id_3,"My friends settled for rice dishes, but we came back the following day to try the dim sum, which was good...not outstanding, but good.",dim sum neutral
444818,id_2,"Best Italian food I ever had (and being Italian, that means alot).",Italian food positive
1275154,id_6,The sake menu should not be overlooked!,sake menu positive
935633,id_3,"I found it on a cold night, the perfect spot to warm up.",spot positive
BHD#9,id_1,"An awesome organic dog, and a conscious eco friendly establishment.",dog positive <sep> establishment positive
TFS#11,id_0,I was speechless by the horrible food.,food negative
NP#3,id_2,Noodle pudding is exactly the type of service and food I enjoy.,service positive <sep> food positive
CLF#3,id_13,"However, our $14 drinks were were horrible!",drinks negative
Z#6,id_14,"I don’t usually visit the same establishment more than once, what more twice, but I’ll come to Zenkichi anytime for a quiet, unhurried and memorable dinner.",Zenkichi positive
EVPK#9,id_0,cirspy crust margherita pizza,margherita pizza positive
BG#5,id_5,"Also, waiters try to push more food on you, like suggest things as if they are complimentary when they actually cost $.",waiters negative
CLF#1,id_2,"Oh, and there's hookah.",hookah positive
1055910,id_1,THe perfect spot.,spot positive
1451109,id_2,The food was pretty tradional but it was hot and good with large portions.,food positive <sep> portions positive
NP#9,id_0,Best meal in a long time!,meal positive
ADLT#8,id_0,Love Al Di La,Al Di La positive
682391,id_2,The service is good and the resturant is clean.,service positive <sep> resturant positive
EVPK#10,id_1,I was visiting New York City with a friend and we discovered this really warm and inviting restaurant.,restaurant positive
BHD#6,id_0,great hot dogs..,hot dogs positive
759781,id_2,"Most of the servers are very attentive, friendly and quite attractive.",servers positive
1280179,id_3,"Food is usually very good, though ocasionally I wondered about freshmess of raw vegatables in side orders.",Food positive <sep> raw vegatables in side orders negative
1367358,id_2,"Pizza is terrific, as is homemade pasta.",Pizza positive <sep> homemade pasta positive
RL#3,id_1,"im not necessarily fanatical about this place, but it was a fun time for low pirces.",place positive
430342,id_0,delicious simple food in nice outdoor atmosphere.,food positive <sep> outdoor atmosphere positive
535248,id_3,"If you venture off the island of Manhattan and can't seem to find a great Italian restaurant, drive to Corona.",Corona positive
737999,id_2,Always good drinks and service is pretty good;,drinks positive <sep> service positive
1227999,id_0,"When we stumbled on Leon, we thought that we had found quite the gem BUT, we were certainly wrong.",Leon negative
1014458,id_2,The duck confit is always amazing and the foie gras terrine with figs was out of this world.,foie gras terrine with figs positive <sep> duck confit positive
1471273,id_2,Not impressed with the food.,food negative
TM#4,id_1,Not a very fancy place but very good Chinese style Indian food.,place neutral <sep> Chinese style Indian food positive
TM#6,id_3,"Be prepared to wait, because the place is pretty tiny.",place negative
1663111,id_0,I absolutely Loved this place.,place positive
Y#6,id_5,"The Dancing, White River and Millenium rolls are musts.","Dancing, White River and Millenium rolls positive"
1543345,id_2,Get the pepperoni - YUM - and a family style salad.,pepperoni positive <sep> family style salad positive
1153034,id_0,Great pizza and fantastic service.,pizza positive <sep> service positive
493013,id_3,noodles with shrimp and chicken and coconut juice is the MUST!,noodles with shrimp and chicken and coconut juice positive
680345,id_0,This is an amazing place to try some roti rolls.,roti rolls positive
521916,id_1,"Small servings for main entree, i had salmon (wasnt impressed) girlfriend had chicken, it was good.",salmon negative <sep> chicken positive <sep> servings for main entree negative
404464,id_3,I expected quite a bit more from such an expensive menu.,menu negative
1058221,id_4,"i happen to have a policy that goes along with a little bit of self-respect, which includes not letting a waiter intimidate me, i.e. make me feel bad asking for trivialities like water, or the check.",waiter negative
1269216,id_1,The staff is no nonsense.,staff positive
DBG#7,id_6,The nakgi-bokum was horrible.,nakgi-bokum negative
1632445,id_2,The lobster sandwich is good and the spaghetti with Scallops and Shrimp is great.,lobster sandwich positive <sep> spaghetti with Scallops and Shrimp positive
BG#5,id_3,"Very ""normal Indian food"", but done really well.",Indian food neutral <sep> Indian food positive
507844,id_0,This place would be so much better served by being run by a group that actually understands customer service.,customer service negative
1221938,id_0,The drinks are always welll made and wine selection is fairly priced.,drinks positive <sep> wine selection positive
1335154,id_1,"Great vibe, lots of people.",vibe positive
CLF#3,id_11,The place is beautiful!,place positive
1710746,id_0,I got an excellent piece of cheesecake and we had several other nice pastries.,cheesecake positive <sep> pastries positive
FF#10,id_3,The design of the space is good.,space positive
